# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C24_2.txt" "align/C24_2.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C24_2.bam
SCO0546	NC_003888.3	583523	586897	-	3375	2030
SCO0547	NC_003888.3	586987	587988	-	1002	13
SCO0548	NC_003888.3	587985	589271	-	1287	46
SCO0549	NC_003888.3	589268	589546	-	279	14
SCO0550	NC_003888.3	590017	590895	+	879	94
SCO0551	NC_003888.3	590981	592309	-	1329	264
SCO0552	NC_003888.3	592306	593022	-	717	172
SCO0553	NC_003888.3	593049	593486	-	438	95
SCO0554	NC_003888.3	593641	595338	-	1698	100
SCO0555	NC_003888.3	595484	597079	-	1596	231
SCO0556	NC_003888.3	597132	598655	-	1524	54
SCO0557	NC_003888.3	598747	599769	+	1023	311
SCO0558	NC_003888.3	599712	599978	-	267	34
SCO0559	NC_003888.3	600051	601052	-	1002	427
SCO0560	NC_003888.3	601133	603355	-	2223	7552
SCO0561	NC_003888.3	603385	603840	-	456	1123
SCO0562	NC_003888.3	603973	605085	+	1113	444
SCO0563	NC_003888.3	605122	606555	-	1434	713
SCO0564	NC_003888.3	606677	607837	-	1161	26
SCO0565	NC_003888.3	607851	608909	-	1059	11
SCO0566	NC_003888.3	608902	609186	-	285	19
SCO0567	NC_003888.3	609517	610356	+	840	85
SCO0568	NC_003888.3	610415	611488	-	1074	284
SCO0569	NC_003888.3	611984	612106	-	123	46
SCO0570	NC_003888.3	612156	612320	-	165	122
SCO0571	NC_003888.3	612426	613754	-	1329	72
SCO0572	NC_003888.3	613751	615151	-	1401	63
SCO0573	NC_003888.3	615154	616107	-	954	30
SCO0574	NC_003888.3	616253	617086	+	834	74
SCO0575	NC_003888.3	617124	617855	+	732	191
SCO0576	NC_003888.3	617913	618788	-	876	128
SCO0577	NC_003888.3	618788	619588	-	801	34
SCO0578	NC_003888.3	619588	620367	-	780	53
SCO0579	NC_003888.3	620367	620879	-	513	40
SCO0580	NC_003888.3	620891	622672	-	1782	82
SCO0581	NC_003888.3	622669	624036	-	1368	74
SCO0582	NC_003888.3	624273	625034	+	762	260
SCO0583	NC_003888.3	625127	626350	+	1224	847
SCO0584	NC_003888.3	626369	627631	-	1263	4464
SCO0585	NC_003888.3	627628	628164	-	537	1651
SCO0586	NC_003888.3	628247	628588	-	342	1214
SCO0587	NC_003888.3	628600	629058	-	459	1790
SCO0588	NC_003888.3	629185	630912	-	1728	9750
SCO0589	NC_003888.3	631216	632103	-	888	137
SCO0590	NC_003888.3	632180	633049	+	870	363
SCO0591	NC_003888.3	633119	633958	+	840	339
SCO0592	NC_003888.3	633986	634708	-	723	808
SCO0593	NC_003888.3	634879	635706	-	828	60
SCO0594	NC_003888.3	635776	636516	-	741	66
SCO0595	NC_003888.3	636573	637166	+	594	20
SCO0596	NC_003888.3	637261	637824	+	564	107
SCO0597	NC_003888.3	637911	638306	-	396	79
SCO0598	NC_003888.3	638511	638804	+	294	652
SCO0599	NC_003888.3	638801	639730	+	930	942
SCO0600	NC_003888.3	639859	640704	+	846	300
SCO0601	NC_003888.3	640719	641762	-	1044	36
SCO0602	NC_003888.3	642012	643133	+	1122	36
SCO0603	NC_003888.3	643179	643880	+	702	341
SCO0604	NC_003888.3	643926	645101	-	1176	126
SCO0605	NC_003888.3	645297	646232	+	936	118
SCO0606	NC_003888.3	646345	647319	+	975	55
SCO0607	NC_003888.3	647444	647731	+	288	835
SCO0608	NC_003888.3	647887	648765	+	879	3801
SCO0609	NC_003888.3	648876	649739	+	864	514
SCO0610	NC_003888.3	649840	650610	+	771	74
SCO0611	NC_003888.3	650624	651388	+	765	37
SCO0612	NC_003888.3	651462	651605	+	144	13
SCO0613	NC_003888.3	651602	652864	+	1263	135
SCO0614	NC_003888.3	652881	653165	-	285	56
SCO0615	NC_003888.3	653448	653906	+	459	38
SCO0616	NC_003888.3	653947	656322	-	2376	108
SCO0617	NC_003888.3	656319	658772	-	2454	111
SCO0618	NC_003888.3	659143	660528	+	1386	15
SCO0619	NC_003888.3	660525	661268	+	744	117
SCO0620	NC_003888.3	661329	661607	-	279	80
SCO0621	NC_003888.3	661707	662291	+	585	35
SCO0622	NC_003888.3	662373	663014	+	642	269
SCO0623	NC_003888.3	663067	664686	+	1620	531
SCO0624	NC_003888.3	664769	665773	-	1005	53
SCO0625	NC_003888.3	665816	667096	-	1281	34
SCO0626	NC_003888.3	667100	667744	-	645	22
SCO0627	NC_003888.3	667741	669870	-	2130	165
SCO0628	NC_003888.3	669972	671570	-	1599	84
SCO0629	NC_003888.3	671618	672727	-	1110	106
SCO0630	NC_003888.3	672882	673403	-	522	498
SCO0631	NC_003888.3	673451	673633	-	183	63
SCO0632	NC_003888.3	673733	674317	+	585	246
SCO0633	NC_003888.3	674317	675069	+	753	155
SCO0635	NC_003888.3	676130	677023	+	894	204
SCO0636	NC_003888.3	677227	678861	+	1635	152
SCO0637	NC_003888.3	678937	679392	+	456	339
SCO0638	NC_003888.3	679529	680188	-	660	1122
SCO0639	NC_003888.3	680496	681428	-	933	477
SCO0640	NC_003888.3	681435	681863	-	429	444
SCO0641	NC_003888.3	681960	682535	+	576	1167
SCO0642	NC_003888.3	682600	684345	-	1746	512
SCO0643	NC_003888.3	684409	685095	-	687	75
SCO0644	NC_003888.3	685288	687444	-	2157	68066
SCO0645	NC_003888.3	687554	688567	-	1014	156
SCO0646	NC_003888.3	688679	689263	+	585	46
SCO0647	NC_003888.3	689364	690161	+	798	20
SCO0648	NC_003888.3	690228	690923	+	696	589
SCO0649	NC_003888.3	690966	691283	+	318	35
SCO0650	NC_003888.3	691320	691832	+	513	44
SCO0651	NC_003888.3	691829	692614	+	786	32
SCO0652	NC_003888.3	692619	692897	+	279	18
SCO0653	NC_003888.3	692894	693445	+	552	65
SCO0654	NC_003888.3	693442	694416	+	975	112
SCO0655	NC_003888.3	694441	694785	+	345	34
SCO0656	NC_003888.3	694782	695624	+	843	59
SCO0657	NC_003888.3	695660	695869	+	210	5
SCO0658	NC_003888.3	695866	696168	+	303	15
SCO0659	NC_003888.3	696248	697354	+	1107	190
SCO0660	NC_003888.3	697480	698811	+	1332	77
SCO0661	NC_003888.3	698838	699824	+	987	60
SCO0662	NC_003888.3	699821	700684	+	864	37
SCO0663	NC_003888.3	700681	701712	+	1032	58
SCO0664	NC_003888.3	701709	703604	+	1896	153
SCO0665	NC_003888.3	703750	703977	+	228	13
SCO0666	NC_003888.3	704114	706393	+	2280	83
SCO0667	NC_003888.3	706448	707329	-	882	62
SCO0668	NC_003888.3	707401	708993	-	1593	59
SCO0669	NC_003888.3	709071	709688	+	618	62
SCO0670	NC_003888.3	709685	711268	+	1584	135
SCO0671	NC_003888.3	711379	711633	-	255	17
SCO0672	NC_003888.3	711649	712200	+	552	782
SCO0673	NC_003888.3	712209	712736	-	528	783
SCO0674	NC_003888.3	712829	714181	-	1353	267
SCO0675	NC_003888.3	714374	717028	+	2655	36
SCO0676	NC_003888.3	717303	719897	+	2595	843
SCO0677	NC_003888.3	720032	720874	+	843	190
SCO0678	NC_003888.3	720985	721158	-	174	20
SCO0679	NC_003888.3	721248	721463	+	216	27
SCO0680	NC_003888.3	721495	723039	-	1545	156
SCO0681	NC_003888.3	723181	724545	+	1365	4501
SCO0682	NC_003888.3	724639	725013	-	375	7277
SCO0683	NC_003888.3	725056	725580	-	525	3403
SCO0684	NC_003888.3	725619	726395	-	777	3217
SCO0685	NC_003888.3	726401	726808	-	408	3476
SCO0686	NC_003888.3	726845	728068	+	1224	56
SCO0687	NC_003888.3	728130	728924	-	795	112
SCO0688	NC_003888.3	729117	730289	+	1173	193
SCO0689	NC_003888.3	730352	730987	+	636	31
SCO0690	NC_003888.3	730984	731976	+	993	9
SCO0691	NC_003888.3	732005	734134	+	2130	31
SCO0692	NC_003888.3	734210	735667	-	1458	21
SCO0693	NC_003888.3	735845	736192	+	348	19
SCO0694	NC_003888.3	736312	736503	+	192	19
SCO0695	NC_003888.3	736520	737506	+	987	1021
SCO0696	NC_003888.3	737846	738340	-	495	71
SCO0698	NC_003888.3	739510	739875	-	366	104
SCO0699	NC_003888.3	739938	740231	-	294	66
SCO0700	NC_003888.3	740314	742083	-	1770	1844
SCO0701	NC_003888.3	742242	742685	-	444	4017
SCO0702	NC_003888.3	742816	743394	-	579	10594
SCO0703	NC_003888.3	743575	743802	+	228	4416
SCO0705	NC_003888.3	744945	745763	-	819	7788
SCO0706	NC_003888.3	745911	747194	-	1284	14
SCO0707	NC_003888.3	747191	748387	-	1197	8
SCO0708	NC_003888.3	748380	749279	-	900	5
SCO0709	NC_003888.3	749276	750076	-	801	8
SCO0710	NC_003888.3	750073	750864	-	792	8
SCO0711	NC_003888.3	751917	753197	-	1281	27
SCO0712	NC_003888.3	753318	756143	-	2826	56
SCO0713	NC_003888.3	756314	757246	-	933	17
SCO0714	NC_003888.3	757637	758524	+	888	308
SCO0715	NC_003888.3	758531	758902	-	372	72
SCO0716	NC_003888.3	759197	760399	+	1203	59
SCO0717	NC_003888.3	760471	761598	+	1128	17
SCO0718	NC_003888.3	761675	761896	+	222	23
SCO0719	NC_003888.3	762009	762485	-	477	112
SCO0720	NC_003888.3	762558	764051	-	1494	418
SCO0721	NC_003888.3	764216	766594	-	2379	106
SCO0722	NC_003888.3	766591	767331	-	741	58
SCO0723	NC_003888.3	767385	768074	+	690	284
SCO0724	NC_003888.3	768426	769367	+	942	370
SCO0725	NC_003888.3	769688	770065	+	378	247
SCO0726	NC_003888.3	770144	770632	-	489	234
SCO0727	NC_003888.3	770665	771588	-	924	124
SCO0728	NC_003888.3	771628	772362	+	735	134
SCO0729	NC_003888.3	772544	772966	+	423	188
SCO0730	NC_003888.3	772974	773435	-	462	574
SCO0731	NC_003888.3	773432	774613	-	1182	984
SCO0732	NC_003888.3	774765	776129	+	1365	4907
SCO0733	NC_003888.3	776203	776388	-	186	733
SCO0734	NC_003888.3	776554	777828	-	1275	592
SCO0735	NC_003888.3	777895	779097	+	1203	910
SCO0736	NC_003888.3	779131	779826	-	696	4592
SCO0737	NC_003888.3	780012	780812	-	801	129
SCO0738	NC_003888.3	780863	781402	+	540	101
SCO0739	NC_003888.3	781386	782312	-	927	377
SCO0740	NC_003888.3	782467	783096	-	630	638
SCO0741	NC_003888.3	783096	784184	-	1089	1074
SCO0742	NC_003888.3	784362	786116	+	1755	816
SCO0743	NC_003888.3	786125	786409	-	285	1294
SCO0744	NC_003888.3	786591	786956	+	366	65
SCO0745	NC_003888.3	786984	787643	-	660	29
SCO0746	NC_003888.3	787843	789096	+	1254	73
SCO0747	NC_003888.3	789337	789837	-	501	127
SCO0748	NC_003888.3	789960	790541	+	582	143
SCO0749	NC_003888.3	790561	791535	-	975	74
SCO0750	NC_003888.3	791701	791880	-	180	17
SCO0751	NC_003888.3	791981	794467	-	2487	1962
SCO0752	NC_003888.3	794689	796002	-	1314	14503
SCO0753	NC_003888.3	796584	796799	+	216	213
SCO0754	NC_003888.3	796977	797723	+	747	29
SCO0755	NC_003888.3	797720	799942	+	2223	41
SCO0756	NC_003888.3	799944	802766	+	2823	69
SCO0757	NC_003888.3	802797	803807	+	1011	39
SCO0758	NC_003888.3	803856	804035	+	180	34
SCO0759	NC_003888.3	804091	805122	+	1032	25
SCO0760	NC_003888.3	805135	805797	+	663	109
SCO0761	NC_003888.3	805859	806038	+	180	220
SCO0762	NC_003888.3	806172	806606	-	435	1753
SCO0763	NC_003888.3	806966	808135	+	1170	513
SCO0764	NC_003888.3	808206	809813	-	1608	1592
SCO0765	NC_003888.3	810172	812415	-	2244	290
SCO0766	NC_003888.3	812569	815655	-	3087	63
SCO0767	NC_003888.3	815808	818315	+	2508	2646
SCO0768	NC_003888.3	818446	819111	+	666	223
SCO0769	NC_003888.3	819148	820116	-	969	368
SCO0770	NC_003888.3	820194	820751	-	558	108
SCO0771	NC_003888.3	820761	821198	-	438	69
SCO0772	NC_003888.3	821295	821873	+	579	35
SCO0773	NC_003888.3	821848	822048	-	201	31
SCO0774	NC_003888.3	822061	823299	-	1239	130
SCO0775	NC_003888.3	823609	824058	+	450	68
SCO0776	NC_003888.3	824123	825139	-	1017	77
SCO0777	NC_003888.3	825287	826312	+	1026	53
SCO0778	NC_003888.3	826361	826669	+	309	29
SCO0779	NC_003888.3	826690	827085	-	396	36
SCO0780	NC_003888.3	827277	828218	+	942	114
SCO0781	NC_003888.3	828289	828789	+	501	74
SCO0782	NC_003888.3	828755	829708	-	954	281
SCO0783	NC_003888.3	829910	831817	+	1908	810
SCO0784	NC_003888.3	831835	832518	+	684	22
SCO0785	NC_003888.3	832515	833198	-	684	12
SCO0786	NC_003888.3	833261	833800	+	540	13
SCO0787	NC_003888.3	833931	835199	+	1269	187
SCO0788	NC_003888.3	835238	835474	-	237	159
SCO0789	NC_003888.3	835547	836665	+	1119	3
SCO0790	NC_003888.3	836721	837377	+	657	11
SCO0791	NC_003888.3	837541	838680	+	1140	11
SCO0792	NC_003888.3	838977	840008	+	1032	5
SCO0793	NC_003888.3	840026	840334	-	309	75
SCO0794	NC_003888.3	840399	841688	-	1290	425
SCO0795	NC_003888.3	841878	842372	+	495	87
SCO0796	NC_003888.3	842488	843747	+	1260	192
SCO0797	NC_003888.3	843808	844860	+	1053	535
SCO0798	NC_003888.3	844881	846116	+	1236	259
SCO0799	NC_003888.3	846084	846809	-	726	117
SCO0800	NC_003888.3	846917	847534	-	618	64
SCO0801	NC_003888.3	847649	849232	+	1584	121
SCO0802	NC_003888.3	849194	850042	-	849	187
SCO0803	NC_003888.3	850100	851074	-	975	920
SCO0804	NC_003888.3	851097	851840	-	744	1384
SCO0805	NC_003888.3	851911	853212	-	1302	676
SCO0806	NC_003888.3	853340	854365	-	1026	117
SCO0807	NC_003888.3	854455	854775	-	321	17
SCO0808	NC_003888.3	854802	855884	-	1083	30
SCO0809	NC_003888.3	856126	857139	-	1014	16
SCO0810	NC_003888.3	857132	858172	-	1041	17
SCO0811	NC_003888.3	858169	859686	-	1518	29
SCO0812	NC_003888.3	859963	861123	+	1161	12
SCO0813	NC_003888.3	861242	863281	+	2040	31
SCO0814	NC_003888.3	863278	864732	+	1455	29
SCO0815	NC_003888.3	864811	865563	+	753	71
SCO0816	NC_003888.3	865560	867038	+	1479	120
SCO0817	NC_003888.3	867035	867682	+	648	36
SCO0818	NC_003888.3	867800	868594	+	795	49
SCO0819	NC_003888.3	868598	869908	+	1311	43
SCO0820	NC_003888.3	869978	870337	-	360	78
SCO0821	NC_003888.3	870420	871397	-	978	161
SCO0822	NC_003888.3	871406	872086	-	681	99
SCO0823	NC_003888.3	872193	872633	+	441	86
SCO0824	NC_003888.3	872630	873520	+	891	151
SCO0825	NC_003888.3	873517	874473	+	957	100
SCO0826	NC_003888.3	874543	875343	+	801	72
SCO0827	NC_003888.3	875388	875726	-	339	6
SCO0828	NC_003888.3	875839	877500	+	1662	169
SCO0829	NC_003888.3	877702	879078	+	1377	132
SCO0830	NC_003888.3	879140	880219	-	1080	26
SCO0831	NC_003888.3	880216	881136	-	921	22
SCO0832	NC_003888.3	881133	882098	-	966	27
SCO0833	NC_003888.3	882095	882805	-	711	25
SCO0834	NC_003888.3	882826	883014	-	189	26
SCO0835	NC_003888.3	883113	883760	-	648	16
SCO0836	NC_003888.3	883920	884921	-	1002	15
SCO0837	NC_003888.3	885004	885270	-	267	5
SCO0838	NC_003888.3	885442	885867	+	426	88
SCO0839	NC_003888.3	885933	888050	-	2118	198
SCO0840	NC_003888.3	888194	888700	-	507	136
SCO0841	NC_003888.3	888805	890367	+	1563	23
SCO0842	NC_003888.3	890835	892211	+	1377	29
SCO0843	NC_003888.3	892238	892672	-	435	10
SCO0844	NC_003888.3	892665	893006	-	342	5
SCO0845	NC_003888.3	893013	893279	-	267	2
SCO0846	NC_003888.3	893386	894186	+	801	276
SCO0847	NC_003888.3	894244	894702	-	459	122
SCO0848	NC_003888.3	894818	895819	-	1002	270
SCO0849	NC_003888.3	895829	896353	-	525	1
SCO0850	NC_003888.3	896543	896968	+	426	81
SCO0851	NC_003888.3	896973	898037	-	1065	458
SCO0852	NC_003888.3	898034	898666	-	633	475
SCO0853	NC_003888.3	898895	899293	+	399	21
SCO0854	NC_003888.3	899538	902129	+	2592	151
SCO0855	NC_003888.3	902174	902680	-	507	108
SCO0856	NC_003888.3	902743	903969	-	1227	7
SCO0857	NC_003888.3	904109	904747	+	639	367
SCO0858	NC_003888.3	905000	905377	-	378	300
SCO0859	NC_003888.3	905546	906055	-	510	19
SCO0860	NC_003888.3	906052	908340	-	2289	156
SCO0861	NC_003888.3	908340	908549	-	210	32
SCO0862	NC_003888.3	908813	909472	-	660	44
SCO0863	NC_003888.3	909469	910926	-	1458	150
SCO0864	NC_003888.3	911343	911939	-	597	1
SCO0865	NC_003888.3	912092	912862	-	771	76
SCO0866	NC_003888.3	912931	913572	-	642	21
SCO0867	NC_003888.3	913768	914472	-	705	172
SCO0868	NC_003888.3	914827	915270	-	444	35
SCO0869	NC_003888.3	915341	915715	-	375	44
SCO0870	NC_003888.3	916336	916785	-	450	309
SCO0871	NC_003888.3	916782	918377	-	1596	1075
SCO0872	NC_003888.3	918438	919775	-	1338	1460
SCO0873	NC_003888.3	919901	920182	-	282	3
SCO0874	NC_003888.3	920727	921419	-	693	26
SCO0875	NC_003888.3	921420	921755	-	336	6
SCO0876	NC_003888.3	921927	922175	-	249	0
SCO0877	NC_003888.3	922247	924913	+	2667	1011
SCO0878	NC_003888.3	924917	925795	+	879	235
SCO0880	NC_003888.3	926916	927332	+	417	301
SCO0881	NC_003888.3	927534	928499	-	966	1048
SCO0882	NC_003888.3	928670	929017	+	348	4
SCO0883	NC_003888.3	929061	929717	+	657	501
SCO0884	NC_003888.3	929779	931212	-	1434	959
SCO0885	NC_003888.3	931333	931737	+	405	190
SCO0886	NC_003888.3	931757	932791	-	1035	309
SCO0887	NC_003888.3	932864	933568	-	705	150
SCO0888	NC_003888.3	933708	934271	+	564	431
SCO0889	NC_003888.3	934332	935237	-	906	178
SCO0890	NC_003888.3	935622	936329	-	708	156
SCO0891	NC_003888.3	936431	937270	+	840	71
SCO0892	NC_003888.3	937290	938240	-	951	32
SCO0893	NC_003888.3	938389	939612	+	1224	15
SCO0894	NC_003888.3	939627	941063	+	1437	7
SCO0895	NC_003888.3	941071	942090	-	1020	12
SCO0896	NC_003888.3	942453	942878	-	426	3
SCO0897	NC_003888.3	942974	943567	-	594	5
SCO0898	NC_003888.3	943851	945833	-	1983	196
SCO0899	NC_003888.3	946045	946941	+	897	13
SCO0900	NC_003888.3	947027	948310	+	1284	52
SCO0901	NC_003888.3	948674	949762	-	1089	312
SCO0902	NC_003888.3	949864	950292	-	429	261
SCO0903	NC_003888.3	950551	950811	+	261	5
SCO0904	NC_003888.3	950823	951122	+	300	16
SCO0905	NC_003888.3	951217	951522	+	306	174
SCO0906	NC_003888.3	951452	951949	-	498	269
SCO0907	NC_003888.3	951968	952858	-	891	538
SCO0908	NC_003888.3	952991	953455	+	465	666
SCO0909	NC_003888.3	953440	954429	-	990	1209
SCO0910	NC_003888.3	954566	955867	+	1302	628
SCO0911	NC_003888.3	955864	957204	+	1341	687
SCO0912	NC_003888.3	957204	958019	+	816	357
SCO0913	NC_003888.3	958016	958987	+	972	383
SCO0914	NC_003888.3	959024	960292	-	1269	63
SCO0915	NC_003888.3	960501	960758	+	258	57
SCO0916	NC_003888.3	960792	961283	-	492	111
SCO0917	NC_003888.3	961534	962553	+	1020	66
SCO0918	NC_003888.3	962596	964941	+	2346	506
SCO0919	NC_003888.3	964984	965943	-	960	32
SCO0920	NC_003888.3	966016	966843	-	828	1
SCO0921	NC_003888.3	966843	967613	-	771	2
SCO0922	NC_003888.3	967895	968641	-	747	24
SCO0923	NC_003888.3	968638	970587	-	1950	74
SCO0924	NC_003888.3	970589	971320	-	732	35
SCO0925	NC_003888.3	971392	972276	+	885	74
SCO0926	NC_003888.3	972311	973210	-	900	62
SCO0927	NC_003888.3	973388	974224	+	837	1218
SCO0928	NC_003888.3	974312	976456	-	2145	4590
SCO0929	NC_003888.3	976453	977265	-	813	1939
SCO0930	NC_003888.3	977491	978444	-	954	43037
SCO0931	NC_003888.3	978713	979324	+	612	1495
SCO0932	NC_003888.3	979340	980104	+	765	3913
SCO0933	NC_003888.3	980316	980834	+	519	1434
SCO0934	NC_003888.3	980917	981558	-	642	33
SCO0935	NC_003888.3	981742	982407	+	666	70
SCO0936	NC_003888.3	982439	983044	-	606	53
SCO0937	NC_003888.3	983389	983850	+	462	443
SCO0938	NC_003888.3	983971	985377	+	1407	422
SCO0939	NC_003888.3	985374	986237	-	864	115
SCO0940	NC_003888.3	986247	986720	+	474	18
SCO0941	NC_003888.3	986722	987876	-	1155	29
SCO0942	NC_003888.3	988130	988684	+	555	71
SCO0943	NC_003888.3	988826	989341	+	516	2390
SCO0944	NC_003888.3	989560	990210	+	651	4611
SCO0945	NC_003888.3	990249	991112	-	864	1131
SCO0946	NC_003888.3	991153	993243	-	2091	909
SCO0947	NC_003888.3	993366	994778	+	1413	31
SCO0948	NC_003888.3	994798	997821	-	3024	159
SCO0949	NC_003888.3	997963	999210	-	1248	19
SCO0950	NC_003888.3	999242	1000162	-	921	18
SCO0951	NC_003888.3	1000159	1001091	-	933	6
SCO0952	NC_003888.3	1001098	1002390	-	1293	15
SCO0953	NC_003888.3	1002624	1003673	+	1050	76
SCO0954	NC_003888.3	1003996	1004478	-	483	481
SCO0955	NC_003888.3	1004534	1004710	-	177	1181
SCO0956	NC_003888.3	1005186	1005641	+	456	152
SCO0957	NC_003888.3	1005700	1007202	-	1503	1767
SCO0958	NC_003888.3	1007306	1008646	-	1341	99
SCO0959	NC_003888.3	1008835	1011153	-	2319	58
SCO0960	NC_003888.3	1011212	1013830	-	2619	36
SCO0961	NC_003888.3	1014030	1015250	-	1221	103
SCO0962	NC_003888.3	1015300	1016463	-	1164	149
SCO0963	NC_003888.3	1016501	1017394	-	894	24
SCO0964	NC_003888.3	1017707	1018138	-	432	11
SCO0965	NC_003888.3	1018179	1018838	-	660	13
SCO0966	NC_003888.3	1018944	1019903	-	960	32
SCO0967	NC_003888.3	1019971	1020594	-	624	81
SCO0968	NC_003888.3	1020695	1021237	-	543	14
SCO0969	NC_003888.3	1021386	1022009	-	624	17
SCO0970	NC_003888.3	1022079	1022813	-	735	17
SCO0971	NC_003888.3	1023053	1023964	+	912	423
SCO0972	NC_003888.3	1024039	1024383	+	345	71
SCO0973	NC_003888.3	1024508	1025767	+	1260	762
SCO0974	NC_003888.3	1025757	1027076	-	1320	1714
SCO0975	NC_003888.3	1027393	1028832	+	1440	5025
SCO0976	NC_003888.3	1028822	1029955	-	1134	1524
SCO0977	NC_003888.3	1029991	1030341	-	351	287
SCO0978	NC_003888.3	1030387	1030806	-	420	237
SCO0979	NC_003888.3	1031136	1031372	-	237	8
SCO0980	NC_003888.3	1031600	1031956	+	357	27
SCO0981	NC_003888.3	1031976	1033445	-	1470	138
SCO0982	NC_003888.3	1033827	1035107	+	1281	18
SCO0983	NC_003888.3	1035208	1036800	+	1593	15
SCO0984	NC_003888.3	1036797	1037666	+	870	4
SCO0985	NC_003888.3	1038243	1040561	+	2319	796
SCO0986	NC_003888.3	1040764	1041465	+	702	1532
SCO0987	NC_003888.3	1041692	1043245	+	1554	225
SCO0988	NC_003888.3	1043277	1043969	+	693	115
SCO0989	NC_003888.3	1043990	1044394	-	405	201
SCO0990	NC_003888.3	1044679	1045668	-	990	750
SCO0991	NC_003888.3	1046251	1047114	+	864	2175
SCO0992	NC_003888.3	1047111	1048133	+	1023	1514
SCO0993	NC_003888.3	1048130	1049368	+	1239	1952
SCO0994	NC_003888.3	1049361	1050626	+	1266	1167
SCO0995	NC_003888.3	1050595	1051344	+	750	1179
SCO0996	NC_003888.3	1051613	1052656	+	1044	1446
SCO0997	NC_003888.3	1052653	1053768	+	1116	729
SCO0998	NC_003888.3	1053765	1054583	+	819	448
SCO0999	NC_003888.3	1054754	1055401	-	648	605
SCO1000	NC_003888.3	1055883	1056995	-	1113	330
SCO1001	NC_003888.3	1057387	1057749	+	363	18
SCO1002	NC_003888.3	1057892	1058278	-	387	32
SCO1003	NC_003888.3	1058377	1058961	+	585	262
SCO1004	NC_003888.3	1059073	1059873	-	801	150
SCO1005	NC_003888.3	1060181	1061398	+	1218	208
SCO1006	NC_003888.3	1061415	1061552	-	138	4
SCO1007	NC_003888.3	1061871	1063013	-	1143	29
SCO1008	NC_003888.3	1063185	1063520	+	336	182
SCO1009	NC_003888.3	1063535	1064155	-	621	129
SCO1010	NC_003888.3	1064858	1066294	+	1437	38
SCO1011	NC_003888.3	1066337	1068241	-	1905	211
SCO1012	NC_003888.3	1068298	1069098	-	801	419
SCO1013	NC_003888.3	1069154	1069633	-	480	761
SCO1014	NC_003888.3	1069702	1071315	-	1614	604
SCO1015	NC_003888.3	1071312	1071656	-	345	3
SCO1016	NC_003888.3	1071720	1072544	-	825	207
SCO1017	NC_003888.3	1072677	1073219	-	543	697
SCO1018	NC_003888.3	1073299	1074141	-	843	868
SCO1019	NC_003888.3	1074142	1075377	+	1236	623
SCO1020	NC_003888.3	1075397	1076719	-	1323	788
SCO1021	NC_003888.3	1077009	1077458	+	450	1097
SCO1022	NC_003888.3	1077501	1078328	+	828	571
SCO1023	NC_003888.3	1078574	1079182	+	609	1230
SCO1024	NC_003888.3	1079228	1081729	+	2502	3953
SCO1025	NC_003888.3	1081780	1084137	-	2358	1223
SCO1026	NC_003888.3	1084395	1085219	+	825	1236
SCO1027	NC_003888.3	1085351	1085824	+	474	177
SCO1028	NC_003888.3	1085859	1086983	-	1125	103
SCO1029	NC_003888.3	1087360	1087587	+	228	325
SCO1030	NC_003888.3	1087803	1088321	+	519	157
SCO1031	NC_003888.3	1088547	1091114	-	2568	98
SCO1032	NC_003888.3	1091111	1091860	-	750	5
SCO1033	NC_003888.3	1091857	1092141	-	285	6
SCO1034	NC_003888.3	1092244	1092897	+	654	75
SCO1035	NC_003888.3	1092908	1093495	+	588	47
SCO1036	NC_003888.3	1093492	1094400	+	909	66
SCO1037	NC_003888.3	1094465	1094866	+	402	34
SCO1038	NC_003888.3	1094911	1095258	+	348	203
SCO1039	NC_003888.3	1095280	1096518	-	1239	1264
SCO1040	NC_003888.3	1096556	1097206	-	651	7
SCO1041	NC_003888.3	1097282	1098505	+	1224	442
SCO1042	NC_003888.3	1098616	1098966	-	351	39
SCO1043	NC_003888.3	1099030	1099809	+	780	275
SCO1044	NC_003888.3	1099831	1100772	-	942	89
SCO1045	NC_003888.3	1100965	1101198	+	234	31
SCO1046	NC_003888.3	1101284	1103545	+	2262	81
SCO1047	NC_003888.3	1103835	1104527	+	693	121
SCO1048	NC_003888.3	1104500	1104952	-	453	80
SCO1049	NC_003888.3	1105031	1106194	-	1164	15
SCO1050	NC_003888.3	1106404	1107006	+	603	39
SCO1051	NC_003888.3	1107018	1108091	+	1074	27
SCO1052	NC_003888.3	1108110	1108778	-	669	26
SCO1053	NC_003888.3	1109004	1109432	-	429	3
SCO1054	NC_003888.3	1109450	1110652	+	1203	583
SCO1055	NC_003888.3	1110755	1113025	-	2271	90
SCO1056	NC_003888.3	1113337	1114596	+	1260	19
SCO1057	NC_003888.3	1114608	1115573	+	966	10
SCO1058	NC_003888.3	1115579	1116406	+	828	24
SCO1059	NC_003888.3	1116447	1117826	+	1380	53
SCO1060	NC_003888.3	1117870	1119111	-	1242	127
