# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C24_1.txt" "align/C24_1.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C24_1.bam
SCO0547	NC_003888.3	586987	587988	-	1002	12
SCO0548	NC_003888.3	587985	589271	-	1287	37
SCO0549	NC_003888.3	589268	589546	-	279	9
SCO0550	NC_003888.3	590017	590895	+	879	78
SCO0551	NC_003888.3	590981	592309	-	1329	242
SCO0552	NC_003888.3	592306	593022	-	717	124
SCO0553	NC_003888.3	593049	593486	-	438	90
SCO0554	NC_003888.3	593641	595338	-	1698	75
SCO0555	NC_003888.3	595484	597079	-	1596	88
SCO0556	NC_003888.3	597132	598655	-	1524	38
SCO0557	NC_003888.3	598747	599769	+	1023	315
SCO0558	NC_003888.3	599712	599978	-	267	37
SCO0559	NC_003888.3	600051	601052	-	1002	332
SCO0560	NC_003888.3	601133	603355	-	2223	5503
SCO0561	NC_003888.3	603385	603840	-	456	832
SCO0562	NC_003888.3	603973	605085	+	1113	334
SCO0563	NC_003888.3	605122	606555	-	1434	555
SCO0564	NC_003888.3	606677	607837	-	1161	15
SCO0565	NC_003888.3	607851	608909	-	1059	11
SCO0566	NC_003888.3	608902	609186	-	285	12
SCO0567	NC_003888.3	609517	610356	+	840	76
SCO0568	NC_003888.3	610415	611488	-	1074	207
SCO0569	NC_003888.3	611984	612106	-	123	28
SCO0570	NC_003888.3	612156	612320	-	165	84
SCO0571	NC_003888.3	612426	613754	-	1329	54
SCO0572	NC_003888.3	613751	615151	-	1401	48
SCO0573	NC_003888.3	615154	616107	-	954	28
SCO0574	NC_003888.3	616253	617086	+	834	64
SCO0575	NC_003888.3	617124	617855	+	732	185
SCO0576	NC_003888.3	617913	618788	-	876	78
SCO0577	NC_003888.3	618788	619588	-	801	17
SCO0578	NC_003888.3	619588	620367	-	780	39
SCO0579	NC_003888.3	620367	620879	-	513	16
SCO0580	NC_003888.3	620891	622672	-	1782	58
SCO0581	NC_003888.3	622669	624036	-	1368	43
SCO0582	NC_003888.3	624273	625034	+	762	194
SCO0583	NC_003888.3	625127	626350	+	1224	707
SCO0584	NC_003888.3	626369	627631	-	1263	3115
SCO0585	NC_003888.3	627628	628164	-	537	1151
SCO0586	NC_003888.3	628247	628588	-	342	797
SCO0587	NC_003888.3	628600	629058	-	459	1177
SCO0588	NC_003888.3	629185	630912	-	1728	7049
SCO0589	NC_003888.3	631216	632103	-	888	100
SCO0590	NC_003888.3	632180	633049	+	870	293
SCO0591	NC_003888.3	633119	633958	+	840	293
SCO0592	NC_003888.3	633986	634708	-	723	509
SCO0593	NC_003888.3	634879	635706	-	828	45
SCO0594	NC_003888.3	635776	636516	-	741	59
SCO0595	NC_003888.3	636573	637166	+	594	7
SCO0596	NC_003888.3	637261	637824	+	564	86
SCO0597	NC_003888.3	637911	638306	-	396	67
SCO0598	NC_003888.3	638511	638804	+	294	524
SCO0599	NC_003888.3	638801	639730	+	930	756
SCO0600	NC_003888.3	639859	640704	+	846	229
SCO0601	NC_003888.3	640719	641762	-	1044	23
SCO0602	NC_003888.3	642012	643133	+	1122	22
SCO0603	NC_003888.3	643179	643880	+	702	217
SCO0604	NC_003888.3	643926	645101	-	1176	76
SCO0605	NC_003888.3	645297	646232	+	936	88
SCO0606	NC_003888.3	646345	647319	+	975	48
SCO0607	NC_003888.3	647444	647731	+	288	644
SCO0608	NC_003888.3	647887	648765	+	879	2744
SCO0609	NC_003888.3	648876	649739	+	864	375
SCO0610	NC_003888.3	649840	650610	+	771	77
SCO0611	NC_003888.3	650624	651388	+	765	42
SCO0612	NC_003888.3	651462	651605	+	144	5
SCO0613	NC_003888.3	651602	652864	+	1263	92
SCO0614	NC_003888.3	652881	653165	-	285	34
SCO0615	NC_003888.3	653448	653906	+	459	31
SCO0616	NC_003888.3	653947	656322	-	2376	81
SCO0617	NC_003888.3	656319	658772	-	2454	82
SCO0618	NC_003888.3	659143	660528	+	1386	25
SCO0619	NC_003888.3	660525	661268	+	744	79
SCO0620	NC_003888.3	661329	661607	-	279	76
SCO0621	NC_003888.3	661707	662291	+	585	27
SCO0622	NC_003888.3	662373	663014	+	642	226
SCO0623	NC_003888.3	663067	664686	+	1620	362
SCO0624	NC_003888.3	664769	665773	-	1005	32
SCO0625	NC_003888.3	665816	667096	-	1281	36
SCO0626	NC_003888.3	667100	667744	-	645	17
SCO0627	NC_003888.3	667741	669870	-	2130	130
SCO0628	NC_003888.3	669972	671570	-	1599	64
SCO0629	NC_003888.3	671618	672727	-	1110	61
SCO0630	NC_003888.3	672882	673403	-	522	394
SCO0631	NC_003888.3	673451	673633	-	183	71
SCO0632	NC_003888.3	673733	674317	+	585	83
SCO0633	NC_003888.3	674317	675069	+	753	76
SCO0635	NC_003888.3	676130	677023	+	894	159
SCO0636	NC_003888.3	677227	678861	+	1635	103
SCO0637	NC_003888.3	678937	679392	+	456	164
SCO0638	NC_003888.3	679529	680188	-	660	409
SCO0639	NC_003888.3	680496	681428	-	933	406
SCO0640	NC_003888.3	681435	681863	-	429	303
SCO0641	NC_003888.3	681960	682535	+	576	802
SCO0642	NC_003888.3	682600	684345	-	1746	336
SCO0643	NC_003888.3	684409	685095	-	687	52
SCO0644	NC_003888.3	685288	687444	-	2157	50426
SCO0645	NC_003888.3	687554	688567	-	1014	126
SCO0646	NC_003888.3	688679	689263	+	585	39
SCO0647	NC_003888.3	689364	690161	+	798	17
SCO0648	NC_003888.3	690228	690923	+	696	453
SCO0649	NC_003888.3	690966	691283	+	318	52
SCO0650	NC_003888.3	691320	691832	+	513	28
SCO0651	NC_003888.3	691829	692614	+	786	30
SCO0652	NC_003888.3	692619	692897	+	279	12
SCO0653	NC_003888.3	692894	693445	+	552	66
SCO0654	NC_003888.3	693442	694416	+	975	95
SCO0655	NC_003888.3	694441	694785	+	345	44
SCO0656	NC_003888.3	694782	695624	+	843	49
SCO0657	NC_003888.3	695660	695869	+	210	4
SCO0658	NC_003888.3	695866	696168	+	303	7
SCO0659	NC_003888.3	696248	697354	+	1107	158
SCO0660	NC_003888.3	697480	698811	+	1332	48
SCO0661	NC_003888.3	698838	699824	+	987	53
SCO0662	NC_003888.3	699821	700684	+	864	28
SCO0663	NC_003888.3	700681	701712	+	1032	27
SCO0664	NC_003888.3	701709	703604	+	1896	98
SCO0665	NC_003888.3	703750	703977	+	228	15
SCO0666	NC_003888.3	704114	706393	+	2280	53
SCO0667	NC_003888.3	706448	707329	-	882	47
SCO0668	NC_003888.3	707401	708993	-	1593	40
SCO0669	NC_003888.3	709071	709688	+	618	38
SCO0670	NC_003888.3	709685	711268	+	1584	106
SCO0671	NC_003888.3	711379	711633	-	255	12
SCO0672	NC_003888.3	711649	712200	+	552	585
SCO0673	NC_003888.3	712209	712736	-	528	589
SCO0674	NC_003888.3	712829	714181	-	1353	196
SCO0675	NC_003888.3	714374	717028	+	2655	36
SCO0676	NC_003888.3	717303	719897	+	2595	552
SCO0677	NC_003888.3	720032	720874	+	843	190
SCO0678	NC_003888.3	720985	721158	-	174	5
SCO0679	NC_003888.3	721248	721463	+	216	19
SCO0680	NC_003888.3	721495	723039	-	1545	121
SCO0681	NC_003888.3	723181	724545	+	1365	3640
SCO0682	NC_003888.3	724639	725013	-	375	5698
SCO0683	NC_003888.3	725056	725580	-	525	2853
SCO0684	NC_003888.3	725619	726395	-	777	2499
SCO0685	NC_003888.3	726401	726808	-	408	2748
SCO0686	NC_003888.3	726845	728068	+	1224	36
SCO0687	NC_003888.3	728130	728924	-	795	97
SCO0688	NC_003888.3	729117	730289	+	1173	139
SCO0689	NC_003888.3	730352	730987	+	636	25
SCO0690	NC_003888.3	730984	731976	+	993	4
SCO0691	NC_003888.3	732005	734134	+	2130	27
SCO0692	NC_003888.3	734210	735667	-	1458	21
SCO0693	NC_003888.3	735845	736192	+	348	17
SCO0694	NC_003888.3	736312	736503	+	192	17
SCO0695	NC_003888.3	736520	737506	+	987	887
SCO0696	NC_003888.3	737846	738340	-	495	39
SCO0698	NC_003888.3	739510	739875	-	366	55
SCO0699	NC_003888.3	739938	740231	-	294	69
SCO0700	NC_003888.3	740314	742083	-	1770	1397
SCO0701	NC_003888.3	742242	742685	-	444	2938
SCO0702	NC_003888.3	742816	743394	-	579	8083
SCO0703	NC_003888.3	743575	743802	+	228	3019
SCO0705	NC_003888.3	744945	745763	-	819	6045
SCO0706	NC_003888.3	745911	747194	-	1284	14
SCO0707	NC_003888.3	747191	748387	-	1197	18
SCO0708	NC_003888.3	748380	749279	-	900	1
SCO0709	NC_003888.3	749276	750076	-	801	9
SCO0710	NC_003888.3	750073	750864	-	792	6
SCO0711	NC_003888.3	751917	753197	-	1281	29
SCO0712	NC_003888.3	753318	756143	-	2826	37
SCO0713	NC_003888.3	756314	757246	-	933	25
SCO0714	NC_003888.3	757637	758524	+	888	286
SCO0715	NC_003888.3	758531	758902	-	372	66
SCO0716	NC_003888.3	759197	760399	+	1203	45
SCO0717	NC_003888.3	760471	761598	+	1128	18
SCO0718	NC_003888.3	761675	761896	+	222	18
SCO0719	NC_003888.3	762009	762485	-	477	104
SCO0720	NC_003888.3	762558	764051	-	1494	316
SCO0721	NC_003888.3	764216	766594	-	2379	71
SCO0722	NC_003888.3	766591	767331	-	741	44
SCO0723	NC_003888.3	767385	768074	+	690	210
SCO0724	NC_003888.3	768426	769367	+	942	282
SCO0725	NC_003888.3	769688	770065	+	378	189
SCO0726	NC_003888.3	770144	770632	-	489	217
SCO0727	NC_003888.3	770665	771588	-	924	85
SCO0728	NC_003888.3	771628	772362	+	735	132
SCO0729	NC_003888.3	772544	772966	+	423	111
SCO0730	NC_003888.3	772974	773435	-	462	433
SCO0731	NC_003888.3	773432	774613	-	1182	654
SCO0732	NC_003888.3	774765	776129	+	1365	3686
SCO0733	NC_003888.3	776203	776388	-	186	596
SCO0734	NC_003888.3	776554	777828	-	1275	386
SCO0735	NC_003888.3	777895	779097	+	1203	756
SCO0736	NC_003888.3	779131	779826	-	696	3360
SCO0737	NC_003888.3	780012	780812	-	801	117
SCO0738	NC_003888.3	780863	781402	+	540	94
SCO0739	NC_003888.3	781386	782312	-	927	379
SCO0740	NC_003888.3	782467	783096	-	630	554
SCO0741	NC_003888.3	783096	784184	-	1089	801
SCO0742	NC_003888.3	784362	786116	+	1755	639
SCO0743	NC_003888.3	786125	786409	-	285	1002
SCO0744	NC_003888.3	786591	786956	+	366	66
SCO0745	NC_003888.3	786984	787643	-	660	17
SCO0746	NC_003888.3	787843	789096	+	1254	43
SCO0747	NC_003888.3	789337	789837	-	501	68
SCO0748	NC_003888.3	789960	790541	+	582	82
SCO0749	NC_003888.3	790561	791535	-	975	80
SCO0750	NC_003888.3	791701	791880	-	180	14
SCO0751	NC_003888.3	791981	794467	-	2487	1476
SCO0752	NC_003888.3	794689	796002	-	1314	10164
SCO0753	NC_003888.3	796584	796799	+	216	135
SCO0754	NC_003888.3	796977	797723	+	747	19
SCO0755	NC_003888.3	797720	799942	+	2223	50
SCO0756	NC_003888.3	799944	802766	+	2823	81
SCO0757	NC_003888.3	802797	803807	+	1011	47
SCO0758	NC_003888.3	803856	804035	+	180	20
SCO0759	NC_003888.3	804091	805122	+	1032	23
SCO0760	NC_003888.3	805135	805797	+	663	106
SCO0761	NC_003888.3	805859	806038	+	180	175
SCO0762	NC_003888.3	806172	806606	-	435	1292
SCO0763	NC_003888.3	806966	808135	+	1170	345
SCO0764	NC_003888.3	808206	809813	-	1608	1188
SCO0765	NC_003888.3	810172	812415	-	2244	249
SCO0766	NC_003888.3	812569	815655	-	3087	44
SCO0767	NC_003888.3	815808	818315	+	2508	2089
SCO0768	NC_003888.3	818446	819111	+	666	178
SCO0769	NC_003888.3	819148	820116	-	969	258
SCO0770	NC_003888.3	820194	820751	-	558	119
SCO0771	NC_003888.3	820761	821198	-	438	73
SCO0772	NC_003888.3	821295	821873	+	579	47
SCO0773	NC_003888.3	821848	822048	-	201	20
SCO0774	NC_003888.3	822061	823299	-	1239	91
SCO0775	NC_003888.3	823609	824058	+	450	40
SCO0776	NC_003888.3	824123	825139	-	1017	54
SCO0777	NC_003888.3	825287	826312	+	1026	55
SCO0778	NC_003888.3	826361	826669	+	309	28
SCO0779	NC_003888.3	826690	827085	-	396	40
SCO0780	NC_003888.3	827277	828218	+	942	105
SCO0781	NC_003888.3	828289	828789	+	501	60
SCO0782	NC_003888.3	828755	829708	-	954	191
SCO0783	NC_003888.3	829910	831817	+	1908	934
SCO0784	NC_003888.3	831835	832518	+	684	23
SCO0785	NC_003888.3	832515	833198	-	684	8
SCO0786	NC_003888.3	833261	833800	+	540	10
SCO0787	NC_003888.3	833931	835199	+	1269	115
SCO0788	NC_003888.3	835238	835474	-	237	125
SCO0789	NC_003888.3	835547	836665	+	1119	6
SCO0790	NC_003888.3	836721	837377	+	657	4
SCO0791	NC_003888.3	837541	838680	+	1140	7
SCO0792	NC_003888.3	838977	840008	+	1032	4
SCO0793	NC_003888.3	840026	840334	-	309	48
SCO0794	NC_003888.3	840399	841688	-	1290	282
SCO0795	NC_003888.3	841878	842372	+	495	75
SCO0796	NC_003888.3	842488	843747	+	1260	197
SCO0797	NC_003888.3	843808	844860	+	1053	438
SCO0798	NC_003888.3	844881	846116	+	1236	230
SCO0799	NC_003888.3	846084	846809	-	726	95
SCO0800	NC_003888.3	846917	847534	-	618	43
SCO0801	NC_003888.3	847649	849232	+	1584	75
SCO0802	NC_003888.3	849194	850042	-	849	133
SCO0803	NC_003888.3	850100	851074	-	975	651
SCO0804	NC_003888.3	851097	851840	-	744	1061
SCO0805	NC_003888.3	851911	853212	-	1302	514
SCO0806	NC_003888.3	853340	854365	-	1026	97
SCO0807	NC_003888.3	854455	854775	-	321	19
SCO0808	NC_003888.3	854802	855884	-	1083	17
SCO0809	NC_003888.3	856126	857139	-	1014	14
SCO0810	NC_003888.3	857132	858172	-	1041	24
SCO0811	NC_003888.3	858169	859686	-	1518	20
SCO0812	NC_003888.3	859963	861123	+	1161	8
SCO0813	NC_003888.3	861242	863281	+	2040	19
SCO0814	NC_003888.3	863278	864732	+	1455	7
SCO0815	NC_003888.3	864811	865563	+	753	48
SCO0816	NC_003888.3	865560	867038	+	1479	82
SCO0817	NC_003888.3	867035	867682	+	648	35
SCO0818	NC_003888.3	867800	868594	+	795	52
SCO0819	NC_003888.3	868598	869908	+	1311	40
SCO0820	NC_003888.3	869978	870337	-	360	77
SCO0821	NC_003888.3	870420	871397	-	978	135
SCO0822	NC_003888.3	871406	872086	-	681	96
SCO0823	NC_003888.3	872193	872633	+	441	46
SCO0824	NC_003888.3	872630	873520	+	891	93
SCO0825	NC_003888.3	873517	874473	+	957	78
SCO0826	NC_003888.3	874543	875343	+	801	62
SCO0827	NC_003888.3	875388	875726	-	339	8
SCO0828	NC_003888.3	875839	877500	+	1662	144
SCO0829	NC_003888.3	877702	879078	+	1377	111
SCO0830	NC_003888.3	879140	880219	-	1080	21
SCO0831	NC_003888.3	880216	881136	-	921	24
SCO0832	NC_003888.3	881133	882098	-	966	28
SCO0833	NC_003888.3	882095	882805	-	711	26
SCO0834	NC_003888.3	882826	883014	-	189	5
SCO0835	NC_003888.3	883113	883760	-	648	20
SCO0836	NC_003888.3	883920	884921	-	1002	14
SCO0837	NC_003888.3	885004	885270	-	267	3
SCO0838	NC_003888.3	885442	885867	+	426	74
SCO0839	NC_003888.3	885933	888050	-	2118	167
SCO0840	NC_003888.3	888194	888700	-	507	104
SCO0841	NC_003888.3	888805	890367	+	1563	22
SCO0842	NC_003888.3	890835	892211	+	1377	26
SCO0843	NC_003888.3	892238	892672	-	435	7
SCO0844	NC_003888.3	892665	893006	-	342	2
SCO0845	NC_003888.3	893013	893279	-	267	0
SCO0846	NC_003888.3	893386	894186	+	801	203
SCO0847	NC_003888.3	894244	894702	-	459	91
SCO0848	NC_003888.3	894818	895819	-	1002	202
SCO0849	NC_003888.3	895829	896353	-	525	5
SCO0850	NC_003888.3	896543	896968	+	426	72
SCO0851	NC_003888.3	896973	898037	-	1065	375
SCO0852	NC_003888.3	898034	898666	-	633	376
SCO0853	NC_003888.3	898895	899293	+	399	8
SCO0854	NC_003888.3	899538	902129	+	2592	150
SCO0855	NC_003888.3	902174	902680	-	507	72
SCO0856	NC_003888.3	902743	903969	-	1227	15
SCO0857	NC_003888.3	904109	904747	+	639	327
SCO0858	NC_003888.3	905000	905377	-	378	241
SCO0859	NC_003888.3	905546	906055	-	510	10
SCO0860	NC_003888.3	906052	908340	-	2289	91
SCO0861	NC_003888.3	908340	908549	-	210	8
SCO0862	NC_003888.3	908813	909472	-	660	37
SCO0863	NC_003888.3	909469	910926	-	1458	114
SCO0864	NC_003888.3	911343	911939	-	597	9
SCO0865	NC_003888.3	912092	912862	-	771	65
SCO0866	NC_003888.3	912931	913572	-	642	15
SCO0867	NC_003888.3	913768	914472	-	705	158
SCO0868	NC_003888.3	914827	915270	-	444	35
SCO0869	NC_003888.3	915341	915715	-	375	26
SCO0870	NC_003888.3	916336	916785	-	450	257
SCO0871	NC_003888.3	916782	918377	-	1596	946
SCO0872	NC_003888.3	918438	919775	-	1338	1217
SCO0873	NC_003888.3	919901	920182	-	282	0
SCO0874	NC_003888.3	920727	921419	-	693	25
SCO0875	NC_003888.3	921420	921755	-	336	11
SCO0876	NC_003888.3	921927	922175	-	249	3
SCO0877	NC_003888.3	922247	924913	+	2667	800
SCO0878	NC_003888.3	924917	925795	+	879	171
SCO0880	NC_003888.3	926916	927332	+	417	256
SCO0881	NC_003888.3	927534	928499	-	966	894
SCO0882	NC_003888.3	928670	929017	+	348	3
SCO0883	NC_003888.3	929061	929717	+	657	348
SCO0884	NC_003888.3	929779	931212	-	1434	785
SCO0885	NC_003888.3	931333	931737	+	405	175
SCO0886	NC_003888.3	931757	932791	-	1035	208
SCO0887	NC_003888.3	932864	933568	-	705	136
SCO0888	NC_003888.3	933708	934271	+	564	444
SCO0889	NC_003888.3	934332	935237	-	906	188
SCO0890	NC_003888.3	935622	936329	-	708	112
SCO0891	NC_003888.3	936431	937270	+	840	27
SCO0892	NC_003888.3	937290	938240	-	951	18
SCO0893	NC_003888.3	938389	939612	+	1224	6
SCO0894	NC_003888.3	939627	941063	+	1437	6
SCO0895	NC_003888.3	941071	942090	-	1020	18
SCO0896	NC_003888.3	942453	942878	-	426	0
SCO0897	NC_003888.3	942974	943567	-	594	4
SCO0898	NC_003888.3	943851	945833	-	1983	179
SCO0899	NC_003888.3	946045	946941	+	897	15
SCO0900	NC_003888.3	947027	948310	+	1284	57
SCO0901	NC_003888.3	948674	949762	-	1089	273
SCO0902	NC_003888.3	949864	950292	-	429	261
SCO0903	NC_003888.3	950551	950811	+	261	4
SCO0904	NC_003888.3	950823	951122	+	300	31
SCO0905	NC_003888.3	951217	951522	+	306	133
SCO0906	NC_003888.3	951452	951949	-	498	205
SCO0907	NC_003888.3	951968	952858	-	891	420
SCO0908	NC_003888.3	952991	953455	+	465	486
SCO0909	NC_003888.3	953440	954429	-	990	1090
SCO0910	NC_003888.3	954566	955867	+	1302	483
SCO0911	NC_003888.3	955864	957204	+	1341	510
SCO0912	NC_003888.3	957204	958019	+	816	252
SCO0913	NC_003888.3	958016	958987	+	972	269
SCO0914	NC_003888.3	959024	960292	-	1269	57
SCO0915	NC_003888.3	960501	960758	+	258	33
SCO0916	NC_003888.3	960792	961283	-	492	85
SCO0917	NC_003888.3	961534	962553	+	1020	59
SCO0918	NC_003888.3	962596	964941	+	2346	438
SCO0919	NC_003888.3	964984	965943	-	960	29
SCO0920	NC_003888.3	966016	966843	-	828	5
SCO0921	NC_003888.3	966843	967613	-	771	3
SCO0922	NC_003888.3	967895	968641	-	747	20
SCO0923	NC_003888.3	968638	970587	-	1950	60
SCO0924	NC_003888.3	970589	971320	-	732	27
SCO0925	NC_003888.3	971392	972276	+	885	60
SCO0926	NC_003888.3	972311	973210	-	900	49
SCO0927	NC_003888.3	973388	974224	+	837	940
SCO0928	NC_003888.3	974312	976456	-	2145	3582
SCO0929	NC_003888.3	976453	977265	-	813	1412
SCO0930	NC_003888.3	977491	978444	-	954	32325
SCO0931	NC_003888.3	978713	979324	+	612	1141
SCO0932	NC_003888.3	979340	980104	+	765	2678
SCO0933	NC_003888.3	980316	980834	+	519	972
SCO0934	NC_003888.3	980917	981558	-	642	36
SCO0935	NC_003888.3	981742	982407	+	666	55
SCO0936	NC_003888.3	982439	983044	-	606	62
SCO0937	NC_003888.3	983389	983850	+	462	360
SCO0938	NC_003888.3	983971	985377	+	1407	240
SCO0939	NC_003888.3	985374	986237	-	864	82
SCO0940	NC_003888.3	986247	986720	+	474	19
SCO0941	NC_003888.3	986722	987876	-	1155	12
SCO0942	NC_003888.3	988130	988684	+	555	55
SCO0943	NC_003888.3	988826	989341	+	516	1785
SCO0944	NC_003888.3	989560	990210	+	651	3587
SCO0945	NC_003888.3	990249	991112	-	864	866
SCO0946	NC_003888.3	991153	993243	-	2091	730
SCO0947	NC_003888.3	993366	994778	+	1413	16
SCO0948	NC_003888.3	994798	997821	-	3024	136
SCO0949	NC_003888.3	997963	999210	-	1248	10
SCO0950	NC_003888.3	999242	1000162	-	921	6
SCO0951	NC_003888.3	1000159	1001091	-	933	8
SCO0952	NC_003888.3	1001098	1002390	-	1293	9
SCO0953	NC_003888.3	1002624	1003673	+	1050	72
SCO0954	NC_003888.3	1003996	1004478	-	483	349
SCO0955	NC_003888.3	1004534	1004710	-	177	943
SCO0956	NC_003888.3	1005186	1005641	+	456	117
SCO0957	NC_003888.3	1005700	1007202	-	1503	1271
SCO0958	NC_003888.3	1007306	1008646	-	1341	116
SCO0959	NC_003888.3	1008835	1011153	-	2319	58
SCO0960	NC_003888.3	1011212	1013830	-	2619	33
SCO0961	NC_003888.3	1014030	1015250	-	1221	66
SCO0962	NC_003888.3	1015300	1016463	-	1164	101
SCO0963	NC_003888.3	1016501	1017394	-	894	27
SCO0964	NC_003888.3	1017707	1018138	-	432	6
SCO0965	NC_003888.3	1018179	1018838	-	660	11
SCO0966	NC_003888.3	1018944	1019903	-	960	30
SCO0967	NC_003888.3	1019971	1020594	-	624	53
SCO0968	NC_003888.3	1020695	1021237	-	543	7
SCO0969	NC_003888.3	1021386	1022009	-	624	18
SCO0970	NC_003888.3	1022079	1022813	-	735	11
SCO0971	NC_003888.3	1023053	1023964	+	912	360
SCO0972	NC_003888.3	1024039	1024383	+	345	68
SCO0973	NC_003888.3	1024508	1025767	+	1260	549
SCO0974	NC_003888.3	1025757	1027076	-	1320	1224
SCO0975	NC_003888.3	1027393	1028832	+	1440	3558
SCO0976	NC_003888.3	1028822	1029955	-	1134	1197
SCO0977	NC_003888.3	1029991	1030341	-	351	275
SCO0978	NC_003888.3	1030387	1030806	-	420	196
SCO0979	NC_003888.3	1031136	1031372	-	237	6
SCO0980	NC_003888.3	1031600	1031956	+	357	22
SCO0981	NC_003888.3	1031976	1033445	-	1470	113
SCO0982	NC_003888.3	1033827	1035107	+	1281	24
SCO0983	NC_003888.3	1035208	1036800	+	1593	19
SCO0984	NC_003888.3	1036797	1037666	+	870	11
SCO0985	NC_003888.3	1038243	1040561	+	2319	665
SCO0986	NC_003888.3	1040764	1041465	+	702	1015
SCO0987	NC_003888.3	1041692	1043245	+	1554	142
SCO0988	NC_003888.3	1043277	1043969	+	693	93
SCO0989	NC_003888.3	1043990	1044394	-	405	119
SCO0990	NC_003888.3	1044679	1045668	-	990	510
SCO0991	NC_003888.3	1046251	1047114	+	864	1498
SCO0992	NC_003888.3	1047111	1048133	+	1023	1061
SCO0993	NC_003888.3	1048130	1049368	+	1239	1296
SCO0994	NC_003888.3	1049361	1050626	+	1266	973
SCO0995	NC_003888.3	1050595	1051344	+	750	796
SCO0996	NC_003888.3	1051613	1052656	+	1044	1017
SCO0997	NC_003888.3	1052653	1053768	+	1116	480
SCO0998	NC_003888.3	1053765	1054583	+	819	275
SCO0999	NC_003888.3	1054754	1055401	-	648	431
SCO1000	NC_003888.3	1055883	1056995	-	1113	259
SCO1001	NC_003888.3	1057387	1057749	+	363	12
SCO1002	NC_003888.3	1057892	1058278	-	387	37
SCO1003	NC_003888.3	1058377	1058961	+	585	180
SCO1004	NC_003888.3	1059073	1059873	-	801	108
SCO1005	NC_003888.3	1060181	1061398	+	1218	144
SCO1006	NC_003888.3	1061415	1061552	-	138	3
SCO1007	NC_003888.3	1061871	1063013	-	1143	14
SCO1008	NC_003888.3	1063185	1063520	+	336	158
SCO1009	NC_003888.3	1063535	1064155	-	621	97
SCO1010	NC_003888.3	1064858	1066294	+	1437	30
SCO1011	NC_003888.3	1066337	1068241	-	1905	136
SCO1012	NC_003888.3	1068298	1069098	-	801	300
SCO1013	NC_003888.3	1069154	1069633	-	480	560
SCO1014	NC_003888.3	1069702	1071315	-	1614	488
SCO1015	NC_003888.3	1071312	1071656	-	345	4
SCO1016	NC_003888.3	1071720	1072544	-	825	182
SCO1017	NC_003888.3	1072677	1073219	-	543	453
SCO1018	NC_003888.3	1073299	1074141	-	843	685
SCO1019	NC_003888.3	1074142	1075377	+	1236	436
SCO1020	NC_003888.3	1075397	1076719	-	1323	553
SCO1021	NC_003888.3	1077009	1077458	+	450	945
SCO1022	NC_003888.3	1077501	1078328	+	828	424
SCO1023	NC_003888.3	1078574	1079182	+	609	984
SCO1024	NC_003888.3	1079228	1081729	+	2502	3134
SCO1025	NC_003888.3	1081780	1084137	-	2358	910
SCO1026	NC_003888.3	1084395	1085219	+	825	1008
SCO1027	NC_003888.3	1085351	1085824	+	474	121
SCO1028	NC_003888.3	1085859	1086983	-	1125	109
SCO1029	NC_003888.3	1087360	1087587	+	228	213
SCO1030	NC_003888.3	1087803	1088321	+	519	135
SCO1031	NC_003888.3	1088547	1091114	-	2568	91
SCO1032	NC_003888.3	1091111	1091860	-	750	5
SCO1033	NC_003888.3	1091857	1092141	-	285	0
SCO1034	NC_003888.3	1092244	1092897	+	654	58
SCO1035	NC_003888.3	1092908	1093495	+	588	41
SCO1036	NC_003888.3	1093492	1094400	+	909	49
SCO1037	NC_003888.3	1094465	1094866	+	402	26
SCO1038	NC_003888.3	1094911	1095258	+	348	139
SCO1039	NC_003888.3	1095280	1096518	-	1239	949
SCO1040	NC_003888.3	1096556	1097206	-	651	11
SCO1041	NC_003888.3	1097282	1098505	+	1224	359
SCO1042	NC_003888.3	1098616	1098966	-	351	41
SCO1043	NC_003888.3	1099030	1099809	+	780	226
SCO1044	NC_003888.3	1099831	1100772	-	942	57
SCO1045	NC_003888.3	1100965	1101198	+	234	12
SCO1046	NC_003888.3	1101284	1103545	+	2262	56
SCO1047	NC_003888.3	1103835	1104527	+	693	78
SCO1048	NC_003888.3	1104500	1104952	-	453	72
SCO1049	NC_003888.3	1105031	1106194	-	1164	8
SCO1050	NC_003888.3	1106404	1107006	+	603	40
SCO1051	NC_003888.3	1107018	1108091	+	1074	29
SCO1052	NC_003888.3	1108110	1108778	-	669	17
SCO1053	NC_003888.3	1109004	1109432	-	429	0
SCO1054	NC_003888.3	1109450	1110652	+	1203	476
SCO1055	NC_003888.3	1110755	1113025	-	2271	65
SCO1056	NC_003888.3	1113337	1114596	+	1260	11
SCO1057	NC_003888.3	1114608	1115573	+	966	12
SCO1058	NC_003888.3	1115579	1116406	+	828	23
SCO1059	NC_003888.3	1116447	1117826	+	1380	31
SCO1060	NC_003888.3	1117870	1119111	-	1242	108
SCO1061	NC_003888.3	1119167	1120834	-	1668	15
SCO1062	NC_003888.3	1120925	1123006	-	2082	9
SCO1063	NC_003888.3	1123067	1123960	-	894	7
